tconst,nconst,director_id
tt2231413,nm0393212,5769
tt2231423,nm3234981,35493
tt2231457,nm0526732,7649
tt2231461,nm0679031,9536
tt2231489,nm0766226,10594
tt2231505,nm1191315,17633
tt2231544,nm4617545,44222
tt2231554,nm2151439,28136
tt2231605,nm5459179,47877
tt2231605,nm1186589,17543
tt2231617,nm2838755,32917
tt2231646,nm2872873,33116
tt2231681,nm2142375,28069
tt2231854,nm3228569,35359
tt2231874,nm2389363,30019
tt2232202,nm4138068,41715
tt2232304,nm4508328,43704
tt2232322,nm1732274,24282
tt2232332,nm5124793,46487
tt2232404,nm5085031,46297
tt2232464,nm4109858,41582
tt2232526,nm0025955,1073
tt2232578,nm1462005,21932
tt22326258,nm0594476,8483
tt2232944,nm5062859,46197
tt2233128,nm1012835,13740
tt2233128,nm1016686,13826
tt2233128,nm0820121,11308
tt22331578,nm9908753,58014
tt2233170,nm2319653,29380
tt22332602,nm2568989,31221
tt2233268,nm1731470,24272
tt2233268,nm1887172,25773
tt2233318,nm2591235,31370
tt2233318,nm1870116,25609
tt2233390,nm4637965,44302
tt2233448,nm3729042,39364
tt22334874,nm11882831,17576
tt2233492,nm5010406,45970
tt22335280,nm4798975,45072
tt22335454,nm6816857,51994
tt22335468,nm2483722,30688
tt22335852,nm2531609,30973
tt2233634,nm5126988,46497
tt22336452,nm4431631,43290
tt2233720,nm1199131,17795
tt2233778,nm3279390,35971
tt2233937,nm4894260,45427
tt2233961,nm0259915,4083
tt2233961,nm0383148,5663
tt2233971,nm4894200,45426
tt2233979,nm0077879,1724
tt2234003,nm0567620,8158
tt2234011,nm4893004,45416
tt2234024,nm2286991,29110
tt2234024,nm0930396,12712
tt2234025,nm0178589,3093
tt2234032,nm0902092,12356
tt2234035,nm2625253,31610
tt2234035,nm1409098,21288
tt2234052,nm2696682,32022
tt2234060,nm0152082,2712
tt2234061,nm0093204,1930
tt2234061,nm2724080,32192
tt2234061,nm0354451,5296
tt2234061,nm0879559,12090
tt2234101,nm3461967,37393
tt2234131,nm2785069,32584
tt2234155,nm0506613,7395
tt2234215,nm4415295,43201
tt2234220,nm4123469,41649
tt2234261,nm0394199,5787
tt2234271,nm1409255,21291
tt2234275,nm0106620,2106
tt2234299,nm1075618,15186
tt2234309,nm0783699,10839
tt2234370,nm1546912,22701
tt2234387,nm2785069,32584
tt2234393,nm4893048,45417
tt2234397,nm1642908,23541
tt2234428,nm2131616,27987
tt2234429,nm4893902,45422
tt2234429,nm2076131,27489
tt2234433,nm3461967,37393
tt2234457,nm4291238,42602
tt2234457,nm4464746,43493
tt2234471,nm4893788,45420
tt2234471,nm4894376,45429
tt2234517,nm1601946,23189
tt2234530,nm0268741,4182
tt2234534,nm0230669,3745
tt2234534,nm0582798,8325
tt2234534,nm0754678,10420
tt2234543,nm0116254,2227
tt2234544,nm0746812,10327
tt2234544,nm2603561,31461
tt2234550,nm0048519,1369
tt2234554,nm5702060,48817
tt2234555,nm3202659,35121
tt2234564,nm0594186,8479
tt2234578,nm5129491,46507
tt2235108,nm2282177,29050
tt2235110,nm3207885,35176
tt2235164,nm0770257,10652
tt2235184,nm1040773,14371
tt22352776,nm4922654,45584
tt22352776,nm0736643,10216
tt2235372,nm0113084,2192
tt2235404,nm3465559,37424
tt2235461,nm2791004,32623
tt2235461,nm4895340,45433
tt2235515,nm2357722,29729
tt2235555,nm4895698,45434
tt2235555,nm4896071,45436
tt2235567,nm3663017,38864
tt2235601,nm3783639,39732
tt2235602,nm0781664,10812
tt2235611,nm3332020,36439
tt2235633,nm4895837,45435
tt2235669,nm3783639,39732
tt2235695,nm1296554,19526
tt2235723,nm0937501,12792
tt2235779,nm0688282,9638
tt2235809,nm2837143,32900
tt2235821,nm3164065,34842
tt2235858,nm0706485,9877
tt2235876,nm2017069,26979
tt2235876,nm5129862,46512
tt2235902,nm1925528,26112
tt2235914,nm3401310,36902
tt2236054,nm0784008,10844
tt2236092,nm2345855,29628
tt2236160,nm1456816,21861
tt2236160,nm1399714,21150
tt2236162,nm5129533,46508
tt2236182,nm0528963,7679
tt2236214,nm3173102,34897
tt2236570,nm3430467,37161
tt2236600,nm2699357,32039
tt2236642,nm5117802,46446
tt2236650,nm2359736,29748
tt2236686,nm4181440,42017
tt2236686,nm4180855,42014
tt2236968,nm1513520,22421
tt2237008,nm4730362,44741
tt2237284,nm3410206,37010
tt2237318,nm3607542,38426
tt2237324,nm0604263,8590
tt2237448,nm4368478,42972
tt22376154,nm3010017,33893
tt22376280,nm13316571,20071
tt2237976,nm5045318,46107
tt2238032,nm0001317,269
tt2238050,nm0000777,168
tt2238156,nm2032168,27127
tt2238174,nm0868484,11917
tt22382032,nm13221785,19920
tt2238470,nm3771227,39652
tt22385792,\N,0
tt2238783,nm4897249,45443
tt2238793,nm0449489,6588
tt2238839,nm1001051,13435
tt2238976,nm2359736,29748
tt2238984,nm2359736,29748
tt2238995,nm0948145,12948
tt2239012,nm4571032,44026
tt2239012,nm4941956,45677
tt2239068,nm1918432,26041
tt22390680,\N,0
tt2239078,nm3032813,34017
tt22391142,\N,0
tt22392478,nm6514329,51273
tt22394212,nm14090256,21286
tt22394694,nm4864836,45348
tt2239512,nm1011337,13684
tt2239822,nm0000108,7
tt2239832,nm1103162,15834
tt2239876,nm1439349,21706
tt2239890,nm2619394,31568
tt2240010,nm5137316,46540
tt2240046,nm4490918,43616
tt2240306,nm2169377,28285
tt2240312,nm1714788,24089
tt2240402,nm3726395,39353
tt2240720,nm3642469,38697
tt2240764,nm0894812,12269
tt22408766,nm1130985,16411
tt2240884,nm1856810,25507
tt22409444,nm14093436,21292
tt2240973,nm4191041,42057
tt22410094,nm14093721,21293
tt22410314,nm14093967,21295
tt2241035,nm0368690,5470
tt2241047,nm4152507,41821
tt22410680,nm9857893,57933
tt2241069,nm3515291,37750
tt22410734,nm1939524,26218
tt2241116,nm0564928,8122
tt2241119,nm4898426,45447
tt2241137,nm2210688,28570
tt2241159,nm0151814,2706
tt2241207,nm4005340,41060
tt2241207,nm1694548,23953
tt2241287,nm0745199,10308
tt2241287,nm0902741,12360
tt2241351,nm0000149,22
tt2241376,nm0207775,3451
tt2241389,nm4898900,45449
tt2241389,nm1637020,23458
tt2241403,nm0662404,9360
tt2241459,nm4899185,45451
tt2241471,nm2310012,29300
tt2241475,nm1792652,24888
tt2241479,nm2509269,30829
tt2241550,nm1361386,20537
tt2241557,nm0452772,6644
tt2241597,nm2093215,27641
tt2241605,nm1961274,26452
tt2241650,nm2645255,31713
tt2241691,nm0418450,6151
tt2241733,nm3605522,38413
tt2241741,nm4511277,43718
tt2241750,nm0290131,4469
tt2241920,nm0957461,13124
tt2242174,nm1699767,23993
tt2242176,nm3373941,36732
tt2242712,nm5137205,46539
tt2243123,nm0151827,2707
tt2243123,nm0151844,2708
tt2243123,nm1789897,24871
tt2243123,nm0155295,2763
tt2243123,nm0155446,2767
tt2243123,nm0155641,2775
tt2243123,nm2308287,29285
tt2243123,nm0160900,2865
tt2243123,nm3010935,33901
tt2243123,nm0197240,3329
tt2243123,nm0387399,5710
tt2243123,nm2254001,28792
tt2243123,nm0396284,5812
tt2243123,nm0994322,13307
tt2243123,nm0791479,10943
tt2243123,nm0910918,12480
tt2243123,nm0911042,12487
tt2243123,nm0917669,12569
tt2243123,nm0943150,12858
tt2243123,nm3127578,34621
tt2243151,nm5132868,46524
tt2243151,nm5133027,46526
tt2243167,nm2774718,32514
tt2243192,nm12179857,18158
tt2243215,nm4902431,45475
tt2243215,nm2205027,28521
tt2243232,nm1345833,20259
tt2243242,nm5136779,46538
tt2243260,nm2470181,30616
tt2243275,nm1448814,21785
tt2243275,nm0184308,3163
tt2243275,nm0004071,579
tt2243299,nm0701650,9813
tt2243361,nm1381767,20855
tt2243377,nm4901216,45467
tt2243377,nm12313969,18405
tt2243381,nm2998561,33829
tt2243389,nm0000264,53
tt2243393,nm3614151,38470
tt2243393,nm4902229,45474
tt2243417,nm3544251,37961
tt2243469,nm2499748,30781
tt2243469,nm0709349,9913
tt2243469,nm0482452,7046
tt2243537,nm1639277,23506
tt2243553,nm4901156,45466
tt2243555,nm1697122,23957
tt2243619,nm4329023,42789
tt2243621,nm1703597,24032
tt2243621,nm1650373,23628
tt2243622,nm3797146,39815
tt22437050,nm9732680,57729
tt2243784,nm5138654,46547
tt2243900,nm1015100,13789
tt2244102,nm2813470,32777
tt2244102,nm0922183,12628
tt22442176,nm0469809,6882
tt22442200,nm3609341,38445
tt22442200,nm3609300,38444
tt2244356,nm1124954,16272
tt2244618,nm2760629,32434
tt2244642,nm2603217,31458
tt2244660,nm2072472,27450
tt2244660,nm3513803,37742
tt2244682,nm1408696,21282
tt2244733,nm0673747,9474
tt2244733,nm0768947,10629
tt2244733,nm0758186,10471
tt2244761,nm4802432,45093
tt2244777,nm3232575,35426
tt2244794,nm4944265,45689
tt2244877,nm0652443,9242
tt2244886,nm5140088,46561
tt2244890,nm2186329,28392
tt2244890,nm4064870,41338
tt2244901,nm0563243,8092
tt2244941,nm2649739,31733
tt2244947,nm1671983,23809
tt22449600,nm0028418,1106
tt2245003,nm0362566,5407
tt2245049,nm2155679,28181
tt2245084,nm2320658,29394
tt2245084,nm0930261,12707
tt2245119,nm1421594,21480
tt2245137,nm0355527,5315
tt2245151,nm1938064,26195
tt2245171,nm0015359,932
tt2245172,nm1402329,21186
tt2245188,nm5139691,46557
tt2245195,nm1006056,13550
tt2245195,nm0907844,12434
tt2245213,nm2604626,31464
tt2245277,nm1472423,22027
tt2245279,nm4032654,41188
tt2245296,nm0763196,10545
tt2245460,\N,0
tt22457282,nm13221785,19920
tt2245756,nm1667629,23783
tt2245764,nm2263683,28858
tt2245804,nm0859766,11797
tt2245884,nm0593056,8460
tt2245888,nm4057245,41304
tt2245894,nm5140839,46565
tt2245894,nm5140831,46564
tt2245970,nm0019723,996
tt2245990,nm5139001,46550
tt2245990,nm5139623,46556
tt22463382,nm5198345,46806
tt22463402,nm11138213,16057
tt22463454,\N,0
tt2246376,nm0075261,1685
tt22464260,nm13808735,20835
tt2246520,nm2140572,28054
tt2246551,nm4905531,45487
tt2246575,nm2872596,33114
tt2246595,nm2262560,28851
tt2246613,nm4907015,45497
tt2246613,nm4906787,45495
tt2246675,nm0706173,9872
tt2246676,nm2093992,27646
tt2246695,nm2185637,28387
tt2246727,nm4905740,45488
tt2246809,nm3683193,39034
tt2246817,nm1690981,23933
tt2246871,nm0006798,767
tt2246887,nm0742146,10270
tt2246907,nm2832966,32878
tt2246953,nm0644688,9144
tt2246955,nm2486735,30707
tt2246961,nm1635619,23434
tt2246971,nm0138211,2525
tt2247021,nm4906729,45494
tt2247065,nm4906670,45493
tt2247101,nm3939650,40657
tt2247254,nm2424397,30293
tt2247432,nm0000626,139
tt22474470,nm14140541,21359
tt22474470,nm2929508,33404
tt22474470,nm3164019,34841
tt22474470,nm0779185,10782
tt2247476,nm0141961,2576
tt22474914,nm6999743,52414
tt22475012,nm3532802,37877
tt22475048,nm1632042,23384
tt22475068,nm13922054,21033
tt22475156,nm14104435,21310
tt22475156,nm14104436,21311
tt22476178,nm14104906,21314
tt22476934,nm4584685,44102
tt22477890,nm9178409,56817
tt2247816,nm4142647,41763
tt2247878,nm5138976,46549
tt2247910,nm5138976,46549
tt2247942,nm5138976,46549
tt22479478,nm11304922,16397
tt22479478,nm2098167,27682
tt2248068,nm5142155,46568
tt2248424,nm4564058,43972
tt22486094,nm11065997,15914
tt2248634,nm2224008,28638
tt2248665,nm3439687,37234
tt2248708,nm0230897,3750
tt2248719,nm3008388,33881
tt2248739,nm3873210,40266
tt2248755,nm4361051,42934
tt2248789,nm3269905,35877
tt2248797,nm1107393,15931
tt2248835,nm3859710,40194
tt2248841,nm4780952,45001
tt22488728,nm10869704,15432
tt22489092,nm9527526,57421
tt2248944,nm0438228,6410
tt22489564,nm3871075,40258
tt22489564,nm14571864,21866
tt2249039,nm0686020,9613
tt2249058,nm0849917,11679
tt2249081,nm0423646,6213
tt2249099,nm4841136,45266
tt2249099,nm4908582,45505
tt2249101,nm4884461,45395
tt2249115,nm1699191,23982
tt2249119,nm3205229,35155
tt2249125,nm1586024,23045
tt2249157,nm1603187,23195
tt2249189,nm4908291,45503
tt2249207,nm0839008,11528
tt2249221,nm1362432,20551
tt2249278,nm0346331,5187
tt22494054,nm6565861,51416
tt22494386,nm6196575,50368
tt2249448,nm1254375,18798
tt22494852,nm0601602,8561
tt22494914,nm1936232,26171
tt2249498,nm5144187,46580
tt2249498,nm1953143,26350
tt22495080,nm5723767,48893
tt22495364,nm1760800,24557
tt2249542,nm1204572,17909
tt2249700,nm5124519,46485
tt2249700,nm5131933,46519
tt2249712,nm0882445,12129
tt22497614,nm5800516,49127
tt22497768,nm8941712,56406
tt2249786,nm0427732,6267
tt2249786,nm4951230,45713
tt2249786,nm5877926,49369
tt2249786,nm5405101,47650
tt2249786,nm2853432,33001
tt2249786,nm3863962,40216
tt2249786,nm5407631,47660
tt2249786,nm4698010,44556
tt2249786,nm3571876,38172
tt2249786,nm2747918,32334
tt2249786,nm3555625,38046
tt2249786,nm3240563,35587
tt2249786,nm1286455,19355
tt2249786,nm4630460,44279
tt2249786,nm3634925,38654
tt2249786,nm5163011,46663
tt2249786,nm5810181,49153
tt2249786,nm3192604,35040
tt2249786,nm5678799,48715
tt2249786,nm5889104,49407
tt2249786,nm5151569,46614
tt2249786,nm1286055,19340
tt2249786,nm4542885,43871
tt2249786,nm3911770,40490
tt2249786,nm0628492,8919
tt2249786,nm3248116,35660
tt2249786,nm1667641,23785
tt2249786,nm3373974,36735
tt2249786,nm2094974,27655
tt2249786,nm0711652,9934
tt2249786,nm3952326,40747
tt2249786,nm0962374,13177
tt2249786,nm4712424,44635
tt2249786,nm2450688,30493
tt2249786,nm2363681,29784
tt2249786,nm2583932,31322
tt2249786,nm5882724,49383
tt2249786,nm4738938,44803
tt2249786,nm6229224,50465
tt2249786,nm6255606,50548
tt2249786,nm0006766,762
tt2249786,nm5134400,46531
tt2249786,nm5997140,49763
tt2249786,nm5878323,49371
tt2249786,nm3748837,39504
tt2249786,nm1476078,22085
tt2249794,nm3731838,39386
tt2249804,nm5142856,46572
tt2249824,nm1548089,22724
tt2249826,nm0345846,5181
tt2250026,nm5144185,46579
tt2250026,nm3520077,37782
tt2250038,nm1523562,22509
tt2250234,nm1439346,21705
tt2250282,nm2508341,30825
tt22503332,nm14107977,21319
tt2250418,nm4516553,43745
tt22504704,nm9980604,58134
tt2250490,nm5144156,46578
tt22505198,nm10717899,15097
tt22505198,nm13689720,20637
tt22505514,nm2522115,30908
tt2250564,nm3655059,38809
tt22505680,nm6390756,50918
tt2250820,nm0270781,4212
tt2250912,nm1218281,18164
tt2251094,nm0308186,4682
tt2251106,nm5144642,46584
tt2251227,nm2775102,32515
tt2251235,nm0191446,3265
tt2251251,nm2255818,28805
tt2251275,nm4556550,43937
tt2251277,nm4909384,45507
tt2251281,nm2597331,31415
tt2251285,nm4208163,42159
tt2251285,nm4247189,42348
tt2251285,nm4249042,42370
tt2251285,nm4247567,42352
tt2251285,nm4248515,42364
tt2251306,nm5144337,46581
tt2251341,nm2404534,30122
tt2251399,nm4313442,42721
tt2251399,nm2175319,28321
tt2251399,nm4615872,44218
tt2251409,nm3517659,37765
tt2251422,nm3619953,38512
tt2251458,nm1077107,15228
tt2251465,nm2426750,30307
tt2251489,nm0191446,3265
tt2251490,nm4589954,44127
tt2251491,nm2570831,31231
tt2251491,nm4546592,43891
tt2251513,nm2535888,30996
tt2251519,nm0653561,9257
tt2251519,nm0805246,11116
tt2251597,nm2404554,30123
tt2251648,nm0043211,1310
tt2251662,nm0504980,7364
tt2251828,nm3015153,33926
tt2251910,nm4257860,42417
tt2252286,nm2023310,27034
tt2252304,nm2528451,30947
tt2252428,nm1768175,24664
tt2252444,nm0132736,2455
tt2252444,nm0426347,6245
tt22524958,nm14000423,21157
tt2252522,nm2631032,31641
tt2252552,nm2718008,32159
tt2252614,nm2369515,29831
tt2252680,nm0998110,13394
tt2252694,nm4530684,43811
tt2252744,nm3197793,35082
tt2252758,nm5148671,46598
tt2252760,nm0923768,12650
tt2253038,nm4577722,44052
tt2253554,nm4488930,43601
tt2253742,nm1936347,26174
tt2253939,nm0527852,7662
tt2253947,nm0838006,11516
tt2253998,nm0361219,5386
tt2253998,nm0361267,5387
tt2254021,nm4910634,45518
tt2254127,nm2924318,33374
tt2254129,nm3881611,40311
tt2254129,nm3365660,36678
tt2254129,nm3336234,36469
tt2254129,nm3365562,36676
tt22541302,nm14089053,21285
tt2254131,nm3373450,36727
tt2254131,nm3373660,36729
tt2254215,nm4910929,45519
tt22542974,nm5516993,48145
tt2254324,nm4699405,44569
tt2254324,nm4247949,42356
tt2254324,nm1571424,22922
tt2254324,nm6622823,51548
tt2254324,nm3226347,35333
tt2254324,nm7042263,52507
tt2254324,nm2276708,29001
tt2254324,nm5006128,45946
tt2254324,nm1412908,21343
tt2254324,nm3115807,34543
tt2254324,nm3583561,38249
tt2254324,nm2506350,30816
tt2254324,nm0930795,12713
tt2254352,nm2156016,28188
tt2254364,nm1806012,25018
tt2254364,nm3658945,38834
tt22544042,nm8937422,56402
tt2254428,nm4754826,44880
tt2254508,nm0139737,2548
tt2254552,nm4043796,41242
tt2254790,nm5146628,46588
tt2254796,nm2608588,31496
tt2255032,nm1203068,17872
tt2255032,nm2543803,31049
tt2255032,nm3567555,38136
tt2255032,nm1253429,18785
tt2255032,nm5147960,46596
tt2255032,nm2059212,27377
tt2255386,\N,0
tt2255434,nm5148168,46597
tt2255508,nm3633751,38635
tt2255664,nm0710988,9925
tt2255664,nm0424483,6220
tt2255735,nm4618770,44229
tt2255830,nm5146713,46591
tt2255893,nm4912177,45524
tt2255913,nm1248013,18701
tt2255925,nm4912198,45525
tt2255934,nm2590202,31365
tt2255946,nm3129662,34628
tt2255976,nm2243554,28725
tt2256354,nm3664032,38868
tt2256538,nm3912583,40497
tt2256570,nm2339469,29558
tt2256603,nm4913664,45533
tt2256739,nm1179678,17418
tt2256741,nm0277229,4297
tt2256749,nm0540297,7815
tt2256782,nm3352482,36592
tt2256811,nm0776224,10738
tt2256813,nm4913483,45532
tt2256836,nm2284436,29079
tt2256843,nm4913384,45531
tt2256857,\N,0
tt2256858,nm1233190,18445
tt2256867,nm0685923,9612
tt2257144,nm2828392,32846
tt2257216,nm0335073,5041
tt2257284,nm3248321,35665
tt2257436,nm4097598,41496
tt2257636,nm5150437,46606
tt2257816,nm0213100,3509
tt2258058,nm1464075,21961
tt2258130,nm4137876,41714
tt2258239,nm0230279,3740
tt2258239,nm0538949,7796
tt2258239,nm0951016,13002
tt2258281,nm0612816,8701
tt2258285,nm0098953,2004
tt2258319,nm4564170,43973
tt2258337,nm1442514,21732
tt2258345,nm0001806,356
tt2258351,nm1877380,25673
tt2258375,nm0765623,10580
tt2258379,nm3880622,40307
tt2258389,nm4915767,45544
tt2258399,nm2163364,28247
tt2258425,nm4915363,45543
tt2258447,nm1201906,17844
tt2258513,nm1178113,17382
tt2258545,nm4141164,41747
tt2258561,nm4915018,45539
tt2258571,nm4279266,42537
tt2258651,nm0706173,9872
tt2258659,nm4915834,45545
tt2258659,nm4915927,45546
tt2258659,nm4914713,45537
tt2258659,nm4915322,45542
tt2258659,nm4916006,45547
tt2258664,nm0707200,9888
tt2258681,nm4590645,44132
tt2258710,nm4356119,42910
tt2258724,nm1756186,24514
tt2258751,nm2027671,27076
tt2258858,nm2223783,28636
tt2259122,nm1709696,24070
tt2259318,nm0771609,10674
tt2259360,nm0155280,2761
tt2259426,nm2021239,27011
tt2259620,nm2482017,30678
tt2259720,nm2249544,28761
tt2259908,nm1806701,25022
tt2259946,nm2050178,27294
tt2259968,nm5151982,46615
tt2259968,nm4279543,42538
tt22600514,nm1246883,18676
tt2260254,nm3193712,35051
tt2260260,nm5153574,46622
tt2260260,nm3193712,35051
tt2260550,nm5137401,46541
tt2260850,nm2162223,28239
tt2260920,nm5155085,46629
tt2261261,nm3505187,37679
tt2261281,nm2978323,33708
tt2261287,nm0838599,11525
tt2261287,nm2908199,33295
tt2261315,nm1547991,22721
tt2261331,nm0531817,7702
tt2261409,nm0044803,1334
tt2261409,nm0052234,1418
tt2261409,nm4917304,45549
tt2261409,nm4589050,44119
tt2261409,nm4919831,45568
tt2261409,nm2011757,26928
tt2261409,nm4918178,45555
tt2261415,nm3457237,37363
tt2261431,nm1668655,23793
tt2261434,nm0865572,11878
tt2261439,nm3484205,37522
tt2261519,nm3354399,36601
tt2261547,nm2027066,27069
tt2261627,nm1065796,14973
tt2261633,nm0599004,8534
tt2261647,nm4919289,45566
tt2261661,nm6419195,51003
tt2261661,nm4720665,44683
tt2261675,nm4918466,45558
tt2261700,nm3462170,37396
tt2261749,nm0023517,1034
tt2261795,nm2341308,29581
tt2261799,nm2787634,32597
tt2261803,nm0677664,9518
tt2261891,nm3645591,38731
tt2261919,nm4919531,45567
tt2261964,nm5155298,46631
tt2261976,nm2401477,30101
tt2261976,nm2414814,30214
tt2261980,nm0165159,2929
tt2261980,nm0225924,3688
tt2261980,nm0552517,7964
tt2261980,nm0562137,8077
tt2261980,nm0563505,8098
tt2261983,nm2631015,31640
tt2262002,nm0644022,9125
tt2262023,nm4740025,44810
tt2262044,nm3012243,33909
tt2262073,nm4918035,45554
tt2262073,nm4918013,45553
tt2262078,nm2625253,31610
tt2262078,nm4828989,45219
tt2262114,nm3116681,34552
tt2262122,nm3996971,41018
tt2262122,nm3992849,40991
tt2262129,nm3248639,35668
tt2262157,nm3620755,38522
tt2262161,nm0203993,3412
tt2262175,nm1034628,14242
tt2262197,nm0617492,8777
tt2262216,nm0520413,7576
tt2262227,nm1509613,22391
tt2262270,nm1804518,25003
tt2262275,nm1751327,24468
tt2262276,nm5154578,46628
tt2262276,nm5155409,46632
tt2262282,nm5152674,46617
tt2262289,nm1823237,25125
tt2262315,nm1227484,18323
tt2262325,nm4097598,41496
tt2262325,nm4624934,44259
tt2262325,nm2872597,33115
tt2262325,nm4895698,45434
tt2262325,nm4401174,43129
tt2262325,nm1546474,22696
tt2262343,nm4917974,45552
tt2262345,nm2916570,33340
tt2262385,nm3777857,39693
tt2262428,\N,0
tt2262482,nm5154260,46626
tt2262487,nm4651485,44354
tt2262518,nm1179078,17396
tt2262640,nm2086314,27590
tt2262644,nm1832385,25220
tt2262716,nm4508096,43703
tt2262788,nm0897799,12300
tt2262952,nm0661345,9343
tt22632298,nm0043335,1312
tt2263430,nm5029769,46042
tt2263468,nm4163413,41898
tt2263520,nm3125923,34614
tt2263536,nm3679483,38990
tt22636970,nm9013736,56526
tt2263814,nm0908037,12437
tt2263944,nm0396075,5808
tt22640440,nm6425087,51020
tt22640784,nm5098802,46356
tt2264860,nm4622059,44249
tt2264918,nm0708545,9903
tt2265050,nm0546440,7892
tt2265080,nm0003930,561
tt2265086,nm0334088,5034
tt2265088,nm4000389,41038
tt2265113,nm4921554,45579
tt2265116,nm3952039,40741
tt2265171,nm2153088,28159
tt2265195,nm4920435,45574
tt2265240,nm4308353,42699
tt2265245,nm1427677,21550
tt2265273,nm1824192,25144
tt2265315,nm0021347,1011
tt2265315,nm4195324,42093
tt2265398,nm1846132,25387
tt2265409,nm1424318,21513
tt2265431,nm2460093,30548
tt2265457,nm3008071,33878
tt2265510,nm0077023,1710
tt2265534,nm1225921,18287
tt2265539,nm4921095,45576
tt2265561,nm2105306,27769
tt2265561,nm1354965,20440
tt2265565,nm0001214,251
tt2265569,nm4920210,45571
tt2265591,nm2348679,29671
tt2265609,nm4921301,45577
tt2265630,nm4173833,41941
tt2265640,nm1462552,21940
tt2265651,nm2051948,27311
tt22656762,nm0699932,9787
